,date,home_team,away_team,score,odd_1,odd_N,odd_2,winner,league_season,game_url
5298,26.08.2013,Manchester Utd,Chelsea,0:0,2.30,3.28,3.26,1.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/manchester-united-chelsea/K6ObdKqi/
5299,25.08.2013,Cardiff,Manchester City,3:2,7.97,4.57,1.42,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/cardiff-manchester-city/n1hPJczn/
5300,25.08.2013,Tottenham,Swansea,1:0,1.70,3.68,5.23,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/tottenham-swansea/UPsUIHkh/
5301,24.08.2013,Aston Villa,Liverpool,0:1,4.04,3.78,1.87,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/aston-villa-liverpool/YFktvwUM/
5302,24.08.2013,Everton,West Brom,0:0,1.56,4.03,6.32,1.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/everton-west-brom/nJgpwcqT/
5303,24.08.2013,Fulham,Arsenal,1:3,4.45,3.53,1.86,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/fulham-arsenal/4btCYGip/
5304,24.08.2013,Hull,Norwich,1:0,2.37,3.24,3.12,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/hull-city-norwich/rkuGXz7j/
5305,24.08.2013,Newcastle,West Ham,0:0,2.24,3.34,3.30,1.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/newcastle-utd-west-ham/bcN2evac/
5306,24.08.2013,Southampton,Sunderland,1:1,1.64,3.83,5.64,1.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/southampton-sunderland/hKM6fbE3/
5307,24.08.2013,Stoke,Crystal Palace,2:1,1.86,3.43,4.60,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/stoke-city-crystal-palace/4fQAgIT9/
5308,21.08.2013,Chelsea,Aston Villa,2:1,1.28,5.84,10.40,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/chelsea-aston-villa/OrwqyADr/
5309,19.08.2013,Manchester City,Newcastle,4:0,1.27,5.82,11.38,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/manchester-city-newcastle-utd/Qq3PsLUc/
5310,18.08.2013,Chelsea,Hull,2:0,1.21,6.39,14.75,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/chelsea-hull-city/GELYKcNp/
5311,18.08.2013,Crystal Palace,Tottenham,0:1,5.70,3.73,1.65,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/crystal-palace-tottenham/UH9Gqs0o/
5312,17.08.2013,Arsenal,Aston Villa,1:3,1.41,4.69,7.64,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/arsenal-aston-villa/E5Z6PwFT/
5313,17.08.2013,Liverpool,Stoke,1:0,1.40,4.50,8.86,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/liverpool-stoke-city/rLDKr1Fi/
5314,17.08.2013,Norwich,Everton,2:2,3.46,3.25,2.19,1.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/norwich-everton/4z2Ttup4/
5315,17.08.2013,Sunderland,Fulham,0:1,2.34,3.22,3.17,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/sunderland-fulham/C01XuaaA/
5316,17.08.2013,Swansea,Manchester Utd,1:4,3.58,3.33,2.12,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/swansea-manchester-united/b5DFafkU/
5317,17.08.2013,West Brom,Southampton,0:1,2.43,3.25,2.97,2.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/west-brom-southampton/ji0yuJEG/
5318,17.08.2013,West Ham,Cardiff,2:0,2.03,3.33,3.84,0.0,premier-league-2013-2014,/soccer/england/premier-league-2013-2014/west-ham-cardiff/zRlLKwLu/
5319,24.05.2015,Arsenal,West Brom,4:1,1.34,5.48,8.73,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-west-brom/AyTNt38e/
5320,24.05.2015,Aston Villa,Burnley,0:1,2.21,3.45,3.31,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-burnley/I1SRuNN1/
5321,24.05.2015,Chelsea,Sunderland,3:1,1.30,5.70,10.49,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-sunderland/dhRVvsw8/
5322,24.05.2015,Crystal Palace,Swansea,1:0,1.80,3.80,4.53,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-swansea/GWjaYdxc/
5323,24.05.2015,Everton,Tottenham,0:1,2.31,3.51,3.06,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-tottenham/0QiCmZt8/
5324,24.05.2015,Hull,Manchester Utd,0:0,3.11,3.60,2.26,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-manchester-united/ETeGngdE/
5325,24.05.2015,Leicester,QPR,5:1,1.50,4.58,6.35,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-qpr/8jeKoDBK/
5326,24.05.2015,Manchester City,Southampton,2:0,1.62,4.19,5.42,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-southampton/nsfOpXQQ/
5327,24.05.2015,Newcastle,West Ham,2:0,1.75,3.90,4.68,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-west-ham/SzxitiZs/
5328,24.05.2015,Stoke,Liverpool,6:1,3.37,3.48,2.18,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-liverpool/MTBh3DR2/
5329,20.05.2015,Arsenal,Sunderland,0:0,1.29,5.82,11.04,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-sunderland/zq2cDtrs/
5330,18.05.2015,West Brom,Chelsea,3:0,5.18,3.71,1.73,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-brom-chelsea/lMvFrPwq/
5331,17.05.2015,Manchester Utd,Arsenal,1:1,2.56,3.33,2.86,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-united-arsenal/rLeWjmW2/
5332,17.05.2015,Swansea,Manchester City,2:4,4.68,3.99,1.73,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/swansea-manchester-city/2T2H9Dad/
5333,16.05.2015,Burnley,Stoke,0:0,2.57,3.26,2.87,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/burnley-stoke-city/Is4pTqvd/
5334,16.05.2015,Liverpool,Crystal Palace,1:3,1.45,4.59,7.52,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-crystal-palace/UH7lS3g2/
5335,16.05.2015,QPR,Newcastle,2:1,3.14,3.47,2.30,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-newcastle-utd/MBfzj7o9/
5336,16.05.2015,Southampton,Aston Villa,6:1,1.76,3.80,4.77,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/southampton-aston-villa/vmkukR0F/
5337,16.05.2015,Sunderland,Leicester,0:0,2.94,3.23,2.54,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/sunderland-leicester/IwlqloGL/
5338,16.05.2015,Tottenham,Hull,2:0,1.84,3.74,4.33,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/tottenham-hull-city/C0mmm5VR/
5339,16.05.2015,West Ham,Everton,1:2,2.50,3.40,2.86,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-ham-everton/WpUJsqgk/
5340,11.05.2015,Arsenal,Swansea,0:1,1.32,5.55,9.74,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-swansea/lQbDAgpj/
5341,10.05.2015,Chelsea,Liverpool,1:1,2.12,3.38,3.64,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-liverpool/d4XlvAnc/
5342,10.05.2015,Manchester City,QPR,6:0,1.19,7.55,14.47,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-qpr/4zO9Zo1S/
5343,09.05.2015,Aston Villa,West Ham,1:0,1.79,3.73,4.61,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-west-ham/A1CEFQ9d/
5344,09.05.2015,Crystal Palace,Manchester Utd,1:2,4.61,3.55,1.84,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-manchester-united/zeWhwU13/
5345,09.05.2015,Everton,Sunderland,0:2,1.70,3.74,5.43,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-sunderland/UHVdxlH9/
5346,09.05.2015,Hull,Burnley,0:1,1.89,3.47,4.46,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-burnley/rLZ0y8WF/
5347,09.05.2015,Leicester,Southampton,2:0,2.69,3.31,2.70,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-southampton/QqP5zSoM/
5348,09.05.2015,Newcastle,West Brom,1:1,2.21,3.33,3.47,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-west-brom/dSFyV59q/
5349,09.05.2015,Stoke,Tottenham,3:0,3.18,3.38,2.31,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-tottenham/zJEuUPOk/
5350,04.05.2015,Hull,Arsenal,1:3,5.15,3.72,1.73,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-arsenal/WnVNPAX3/
5351,03.05.2015,Chelsea,Crystal Palace,1:0,1.32,5.25,10.89,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-crystal-palace/lOuJQjIc/
5352,03.05.2015,Tottenham,Manchester City,0:1,3.32,3.57,2.17,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/tottenham-manchester-city/xlE6Hnup/
5353,02.05.2015,Aston Villa,Everton,3:2,2.60,3.24,2.85,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-everton/xlxFRW2i/
5354,02.05.2015,Leicester,Newcastle,3:0,1.85,3.61,4.47,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-newcastle-utd/AwUROUnA/
5355,02.05.2015,Liverpool,QPR,2:1,1.36,5.21,8.89,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-qpr/vDYVNl2G/
5356,02.05.2015,Manchester Utd,West Brom,0:1,1.37,4.93,9.31,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-united-west-brom/I3XZM8HM/
5357,02.05.2015,Sunderland,Southampton,2:1,4.01,3.33,2.02,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/sunderland-southampton/0SMvMSWS/
5358,02.05.2015,Swansea,Stoke,2:0,2.25,3.27,3.42,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/swansea-stoke-city/6198BZUq/
5359,02.05.2015,West Ham,Burnley,1:0,2.30,3.34,3.23,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-ham-burnley/WADAG6fj/
5360,29.04.2015,Leicester,Chelsea,1:3,4.92,3.67,1.77,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-chelsea/hvg4PnLU/
5361,28.04.2015,Hull,Liverpool,1:0,3.94,3.36,2.04,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-liverpool/29CH8IdC/
5362,26.04.2015,Arsenal,Chelsea,0:0,2.45,3.21,3.11,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-chelsea/EmtzRaCt/
5363,26.04.2015,Everton,Manchester Utd,3:0,4.02,3.38,2.02,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-manchester-united/rTTnOcda/
5364,25.04.2015,Burnley,Leicester,0:1,2.73,3.27,2.69,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/burnley-leicester/MDuvQJRn/
5365,25.04.2015,Crystal Palace,Hull,0:2,2.01,3.31,4.12,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-hull-city/04vrPwsg/
5366,25.04.2015,Manchester City,Aston Villa,3:2,1.26,6.11,12.06,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-aston-villa/dWXjNHB5/
5367,25.04.2015,Newcastle,Swansea,2:3,2.34,3.25,3.27,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-swansea/4hNtGFMS/
5368,25.04.2015,QPR,West Ham,0:0,2.25,3.40,3.31,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-west-ham/jgXfMyRB/
5369,25.04.2015,Southampton,Tottenham,2:2,2.03,3.45,3.83,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/southampton-tottenham/UqWbLetI/
5370,25.04.2015,Stoke,Sunderland,1:1,1.82,3.43,4.94,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-sunderland/pfkT3TAp/
5371,25.04.2015,West Brom,Liverpool,0:0,4.30,3.52,1.91,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-brom-liverpool/OplX2mQj/
5372,19.04.2015,Manchester City,West Ham,2:0,1.25,6.37,11.56,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-west-ham/dWBL7xCI/
5373,19.04.2015,Newcastle,Tottenham,1:3,2.98,3.36,2.45,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-tottenham/AZFP6dRO/
5374,18.04.2015,Chelsea,Manchester Utd,1:0,1.95,3.45,4.24,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-manchester-united/SjK4BKCg/
5375,18.04.2015,Crystal Palace,West Brom,0:2,2.00,3.35,4.08,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-west-brom/6sJ8AvSa/
5376,18.04.2015,Everton,Burnley,1:0,1.81,3.59,4.76,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-burnley/OIDD9bs6/
5377,18.04.2015,Leicester,Swansea,2:0,2.03,3.45,3.85,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-swansea/zJIxHe7M/
5378,18.04.2015,Stoke,Southampton,2:1,3.25,3.22,2.35,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-southampton/Cvf8Vu4P/
5379,13.04.2015,Liverpool,Newcastle,2:0,1.35,5.14,9.23,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-newcastle-utd/fPtObsTm/
5380,12.04.2015,Manchester Utd,Manchester City,4:2,2.71,3.24,2.75,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-united-manchester-city/YFuSc1rf/
5381,12.04.2015,QPR,Chelsea,0:1,8.36,4.76,1.40,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-chelsea/SxuWdLc0/
5382,11.04.2015,Burnley,Arsenal,0:1,6.24,4.03,1.58,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/burnley-arsenal/EDPQaNDs/
5383,11.04.2015,Southampton,Hull,2:0,1.56,3.92,6.74,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/southampton-hull-city/ttqzduD6/
5384,11.04.2015,Sunderland,Crystal Palace,1:4,2.71,3.18,2.80,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/sunderland-crystal-palace/O4YveaSC/
5385,11.04.2015,Swansea,Everton,1:1,2.49,3.27,2.98,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/swansea-everton/dSJYHyhG/
5386,11.04.2015,Tottenham,Aston Villa,0:1,1.62,4.05,5.68,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/tottenham-aston-villa/2eXrfJsJ/
5387,11.04.2015,West Brom,Leicester,2:3,2.31,3.30,3.27,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-brom-leicester/jBQQI2KJ/
5388,11.04.2015,West Ham,Stoke,1:1,2.16,3.36,3.55,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-ham-stoke-city/U1PUHMZP/
5389,07.04.2015,Aston Villa,QPR,3:3,2.08,3.33,3.84,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-qpr/YTK0C0cm/
5390,06.04.2015,Crystal Palace,Manchester City,2:1,5.45,4.05,1.64,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-manchester-city/f9h0q2T0/
5391,05.04.2015,Burnley,Tottenham,0:0,3.25,3.46,2.25,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/burnley-tottenham/Yg4ioObl/
5392,05.04.2015,Sunderland,Newcastle,1:0,2.67,3.13,2.88,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/sunderland-newcastle-utd/Isve5qjK/
5393,04.04.2015,Arsenal,Liverpool,4:1,1.84,3.67,4.44,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-liverpool/MJ0mn4qr/
5394,04.04.2015,Chelsea,Stoke,2:1,1.30,5.41,11.84,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-stoke-city/GIgdprEf/
5395,04.04.2015,Everton,Southampton,1:0,2.78,3.17,2.73,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-southampton/Orc4rMr7/
5396,04.04.2015,Leicester,West Ham,2:1,2.17,3.48,3.40,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-west-ham/2Ze8stbD/
5397,04.04.2015,Manchester Utd,Aston Villa,3:1,1.34,5.10,10.10,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-united-aston-villa/4vzi6PzE/
5398,04.04.2015,Swansea,Hull,3:1,1.99,3.31,4.21,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/swansea-hull-city/E3UTIHxA/
5399,04.04.2015,West Brom,QPR,1:4,1.80,3.56,4.84,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-brom-qpr/C4wa435Q/
5400,22.03.2015,Hull,Chelsea,2:3,7.85,3.99,1.50,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-chelsea/nPQAYpFr/
5401,22.03.2015,Liverpool,Manchester Utd,1:2,2.29,3.25,3.39,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-manchester-united/t0uEX4Ul/
5402,22.03.2015,QPR,Everton,1:2,3.44,3.40,2.19,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-everton/GIXQU2E7/
5403,21.03.2015,Aston Villa,Swansea,0:1,2.60,3.17,2.93,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-swansea/2TQPJcN3/
5404,21.03.2015,Manchester City,West Brom,3:0,1.31,5.62,10.32,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-west-brom/KjvIWOqe/
5405,21.03.2015,Newcastle,Arsenal,1:2,5.49,4.05,1.64,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-arsenal/2FTMVra1/
5406,21.03.2015,Southampton,Burnley,2:0,1.47,4.34,7.71,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/southampton-burnley/ULL8gni8/
5407,21.03.2015,Stoke,Crystal Palace,1:2,2.45,3.14,3.16,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-crystal-palace/8CKCh66E/
5408,21.03.2015,Tottenham,Leicester,4:3,1.62,4.05,5.61,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/tottenham-leicester/QmFHiQLK/
5409,21.03.2015,West Ham,Sunderland,1:0,1.83,3.53,4.71,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-ham-sunderland/4vELjpyR/
5410,16.03.2015,Swansea,Liverpool,0:1,4.11,3.47,1.97,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/swansea-liverpool/86RLKw8c/
5411,15.03.2015,Chelsea,Southampton,1:1,1.61,3.82,6.45,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/chelsea-southampton/QBTwWigp/
5412,15.03.2015,Everton,Newcastle,3:0,1.83,3.54,4.70,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/everton-newcastle-utd/tKBQgeoi/
5413,15.03.2015,Manchester Utd,Tottenham,3:0,1.86,3.69,4.32,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-united-tottenham/EX9YiZF3/
5414,14.03.2015,Arsenal,West Ham,3:0,1.33,5.40,9.40,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-west-ham/ddw8yEVM/
5415,14.03.2015,Burnley,Manchester City,1:0,7.44,4.83,1.42,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/burnley-manchester-city/8WtCzYpT/
5416,14.03.2015,Crystal Palace,QPR,3:1,1.79,3.62,4.85,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/crystal-palace-qpr/42SsVB8j/
5417,14.03.2015,Leicester,Hull,0:0,2.07,3.27,3.94,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/leicester-hull-city/KAAUhF0c/
5418,14.03.2015,Sunderland,Aston Villa,0:4,2.35,3.17,3.31,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/sunderland-aston-villa/SzExigV9/
5419,14.03.2015,West Brom,Stoke,1:0,2.49,3.10,3.15,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-brom-stoke-city/Aa3sjDpG/
5420,07.03.2015,QPR,Tottenham,1:2,4.46,3.78,1.81,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-tottenham/6o9KRx2b/
5421,04.03.2015,Liverpool,Burnley,2:0,1.35,5.14,9.34,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-burnley/SGoiudWc/
5422,04.03.2015,Manchester City,Leicester,2:0,1.24,6.48,12.37,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/manchester-city-leicester/67pevGo4/
5423,04.03.2015,Newcastle,Manchester Utd,0:1,4.49,3.52,1.88,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/newcastle-utd-manchester-united/zskawz1A/
5424,04.03.2015,QPR,Arsenal,1:2,6.74,4.61,1.48,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/qpr-arsenal/Io40IYOp/
5425,04.03.2015,Stoke,Everton,2:0,2.64,3.22,2.84,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/stoke-city-everton/EXm3xfGG/
5426,04.03.2015,Tottenham,Swansea,3:2,1.74,3.71,5.10,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/tottenham-swansea/UFSHLJhi/
5427,04.03.2015,West Ham,Chelsea,0:1,5.97,4.10,1.59,2.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/west-ham-chelsea/phdntxHi/
5428,03.03.2015,Aston Villa,West Brom,2:1,2.87,3.04,2.74,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/aston-villa-west-brom/zR0yOf1N/
5429,03.03.2015,Hull,Sunderland,1:1,2.23,3.18,3.57,1.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/hull-city-sunderland/GxIYMEGT/
5430,03.03.2015,Southampton,Crystal Palace,1:0,1.67,3.74,5.73,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/southampton-crystal-palace/WlhrsI1o/
5431,01.03.2015,Arsenal,Everton,2:0,1.55,4.25,6.23,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/arsenal-everton/fgz1QS5O/
5432,01.03.2015,Liverpool,Manchester City,2:1,3.24,3.47,2.26,0.0,premier-league-2014-2015,/soccer/england/premier-league-2014-2015/liverpool-manchester-city/KU68UvIu/
